VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,Type,StartTast.keys,StartTast.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,WordCorrect,Correct_type,WordType,Condition,WordTask.thisRepN,WordTask.thisTrialN,WordTask.thisN,WordTask.thisIndex,WordTask.ran,ExitKey.keys,ExitKey.rt,Feedbackbox.text
,,,,,,,,,,,,TestWords/FI_GU_CHA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.789,0,6,6,6,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/GI_SA_TAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.5756,0,7,7,7,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/LU_HAI_BO.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,1.0424,0,8,8,8,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,1.0899,0,9,9,9,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,4.8963,0,10,10,10,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/CHU_LA_PAY.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,1.2677,0,11,11,11,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,2.8198,0,12,12,12,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/GI_TAI_SA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,1.49,0,13,13,13,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/DAY_PU_MO.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,1.1853,0,14,14,14,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,3.054,0,15,15,15,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/SA_TAI_GI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,1.0897,0,16,16,16,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.4409,0,17,17,17,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,1.3269,0,18,18,18,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/DAY_MO_PU.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.8289,0,19,19,19,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,1.3368,0,20,20,20,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/SA_GI_TAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.5926,0,21,21,21,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,2.1015,0,22,22,22,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,1.1408,0,23,23,23,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,2.6414,0,24,24,24,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/MO_DAY_PU.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,1.2755,0,25,25,25,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,1.0118,0,26,26,26,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/TAI_GI_SA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,0.8031,0,27,27,27,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.3199,0,28,28,28,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/BA_KAY_LI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.0518,0,29,29,29,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.2364,0,30,30,30,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.9853,0,31,31,31,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/PU_DAY_MO.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.6558,0,32,32,32,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,2.2341,0,33,33,33,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.8122,0,34,34,34,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/KAY_LI_BA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,1.0616,0,35,35,35,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,1.2123,0,36,36,36,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.5582,0,37,37,37,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/PU_MO_DAY.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.1676,0,38,38,38,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/VAI_HO_LA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,1.1079,0,39,39,39,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.0884,0,40,40,40,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.1202,0,41,41,41,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,2.5913,0,42,42,42,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/WAI_VU_NA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.1146,0,43,43,43,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.2254,0,44,44,44,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/KAY_BA_LI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.2556,0,45,45,45,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/MO_PU_DAY.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.1254,0,46,46,46,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.047,0,47,47,47,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.0573,0,48,48,48,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/WAI_NA_VU.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.391,0,49,49,49,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.468,0,50,50,50,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.2452,0,51,51,51,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/NU_CHAY_SO.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.3542,0,52,52,52,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.0067,0,53,53,53,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/VU_NA_WAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.8527,0,54,54,54,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.9443,0,55,55,55,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,1.0225,0,56,56,56,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/LI_BA_KAY.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.3845,0,57,57,57,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.1865,0,58,58,58,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/WAI_RO_JU.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,1.72,0,59,59,59,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,1.1854,0,60,60,60,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,1.7868,0,61,61,61,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/VU_WAI_NA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.1873,0,62,62,62,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.6424,0,63,63,63,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.0925,0,64,64,64,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,2.141,0,65,65,65,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/BA_LI_KAY.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.2463,0,66,66,66,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/NA_VU_WAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,2.259,0,67,67,67,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.4927,0,68,68,68,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/RAI_ZO_FU.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.8732,0,69,69,69,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,1.237,0,70,70,70,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.2916,0,71,71,71,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/LI_KAY_BA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.235,0,72,72,72,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.4431,0,73,73,73,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,1.0678,0,74,74,74,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/NA_WAI_VU.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.6929,0,75,75,75,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.7913,0,76,76,76,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/ZO_RAI_FU.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,1.2179,0,77,77,77,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.4697,0,78,78,78,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,7.0723,0,79,79,79,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.6631,0,80,80,80,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/DA_CHU_VAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.553,0,81,81,81,1,2,NEW,NEW,C,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.4518,0,82,82,82,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/FU_RAI_ZO.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.7174,0,83,83,83,1,2,NEW,SIMILAR,C,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.7074,0,84,84,84,1,1,OLD,OLD,C,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,56a91395119265000c6e13b7,2021-06-17_21h30.52.053,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.4362,0,85,85,85,1,1,OLD,OLD,C,,,,,,,,
