Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MSTTestOptionKeys.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/WAI_VU_NA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,0.869,0,4,4,4,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VAI_HO_LA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,0.5241,0,5,5,5,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GU_CHAI_PI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,0.8699,0,6,6,6,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,1.2544,0,7,7,7,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.736,0,8,8,8,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/BA_KAY_LI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,0,0.7517,0,9,9,9,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,0.9204,0,10,10,10,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/WAI_NA_VU.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,1.7012,0,11,11,11,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DA_CHU_VAI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,0.7744,0,12,12,12,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,1.0712,0,13,13,13,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,0,1.1728,0,14,14,14,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VU_NA_WAI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,0.9075,0,15,15,15,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,0,2.3035,0,16,16,16,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAY_LI_BA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,0,1.2892,0,17,17,17,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,1.0979,0,18,18,18,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.9542,0,19,19,19,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VU_WAI_NA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,0,0.7321,0,20,20,20,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,1.371,0,21,21,21,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/HI_NAY_VA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,0,0.7521,0,22,22,22,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.5618,0,23,23,23,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.8497,0,24,24,24,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.7534,0,25,25,25,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NA_VU_WAI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,0,0.6529,0,26,26,26,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAY_BA_LI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,0,0.965,0,27,27,27,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,0,0.9604,0,28,28,28,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.5214,0,29,29,29,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.7078,0,30,30,30,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NU_CHAY_SO.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,0.8695,0,31,31,31,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,0,0.9889,0,32,32,32,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NA_WAI_VU.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,0,0.9477,0,33,33,33,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,1.3668,0,34,34,34,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.5355,0,35,35,35,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LI_BA_KAY.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,0,0.8041,0,36,36,36,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.9848,0,37,37,37,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.8383,0,38,38,38,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/TAI_SA_GI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,0,1.0854,0,39,39,39,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.6186,0,40,40,40,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,0,2.4175,0,41,41,41,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.5803,0,42,42,42,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GI_SA_TAI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,0.925,0,43,43,43,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/BA_LI_KAY.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,0,1.0045,0,44,44,44,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,1.1064,0,45,45,45,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,1.5525,0,46,46,46,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,2.3642,0,47,47,47,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LU_HAI_BO.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,1.1022,0,48,48,48,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,1.1661,0,49,49,49,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,1.2045,0,50,50,50,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GI_TAI_SA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,1.7233,0,51,51,51,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LI_KAY_BA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,6.4205,0,52,52,52,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,2.0213,0,53,53,53,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,2.256,0,54,54,54,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAY_PU_MO.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,3.0822,0,55,55,55,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.689,0,56,56,56,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,1.1854,0,57,57,57,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/CHU_LA_PAY.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,1.1404,0,58,58,58,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,1.5034,0,59,59,59,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/SA_TAI_GI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,0.9011,0,60,60,60,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.8422,0,61,61,61,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.5143,0,62,62,62,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/FU_RAI_ZO.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,1.7858,0,63,63,63,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.8916,0,64,64,64,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.6894,0,65,65,65,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAY_MO_PU.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,1.314,0,66,66,66,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,1.1171,0,67,67,67,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/FI_GU_CHA.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,0,1.1024,0,68,68,68,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.6701,0,69,69,69,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.7385,0,70,70,70,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/SA_GI_TAI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,5.3985,0,71,71,71,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/MO_DAY_PU.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,1.8839,0,72,72,72,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,1.034,0,73,73,73,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAI_ZO_FU.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,1.5962,0,74,74,74,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,0.7671,0,75,75,75,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60c363b955ddcc92b8105801,2021-07-07_19h19.18.177,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,1.2682,0,76,76,76,1,1,OLD,OLD,,,,,,,,
