RT,Syllable,Position,Occurrence,Subject,Condition
0.3348,ko,3,3,5f2178ec626bc35254b5145e,1
0.1509,ko,3,3,5f2178ec626bc35254b5145e,1
0.5358,re,1,3,5f2178ec626bc35254b5145e,1
0.6169,re,1,3,5f2178ec626bc35254b5145e,1
0.5336,re,1,3,5f2178ec626bc35254b5145e,1
0.5835,re,1,3,5f2178ec626bc35254b5145e,1
0.534,fu,2,3,5f2178ec626bc35254b5145e,1
0.6007,fu,2,3,5f2178ec626bc35254b5145e,1
0.7926,fu,2,3,5f2178ec626bc35254b5145e,1
0.5563,fu,2,3,5f2178ec626bc35254b5145e,1
0.4209,ni,3,3,5f2178ec626bc35254b5145e,1
0.5133,ni,3,3,5f2178ec626bc35254b5145e,1
0.4544,ni,3,3,5f2178ec626bc35254b5145e,1
0.3572,ni,3,3,5f2178ec626bc35254b5145e,1
0.4348,ge,2,3,5f2178ec626bc35254b5145e,1
0.2337,ge,2,3,5f2178ec626bc35254b5145e,1
0.434,ge,2,3,5f2178ec626bc35254b5145e,1
0.4996,ge,2,3,5f2178ec626bc35254b5145e,1
0.5682,fe,1,3,5f2178ec626bc35254b5145e,1
0.8363,fe,1,3,5f2178ec626bc35254b5145e,1
0.5674,fe,1,3,5f2178ec626bc35254b5145e,1
0.9393,fe,1,3,5f2178ec626bc35254b5145e,1
0.4539,ni,2,1,5f564265f9d134032e757250,3
0.3893,ni,2,1,5f564265f9d134032e757250,3
0.8006,ni,2,1,5f564265f9d134032e757250,3
0.4683,ni,2,1,5f564265f9d134032e757250,3
0.6483,fu,1,1,5f564265f9d134032e757250,3
0.6269,fu,1,1,5f564265f9d134032e757250,3
0.476,re,3,1,5f564265f9d134032e757250,3
0.1044,re,3,1,5f564265f9d134032e757250,3
0.5056,re,3,1,5f564265f9d134032e757250,3
0.4841,re,3,1,5f564265f9d134032e757250,3
0.4362,ti,1,1,5f564265f9d134032e757250,3
0.4815,ti,1,1,5f564265f9d134032e757250,3
0.4343,ti,1,1,5f564265f9d134032e757250,3
0.468,ta,3,1,5f564265f9d134032e757250,3
0.7047,ta,3,1,5f564265f9d134032e757250,3
0.4521,ta,3,1,5f564265f9d134032e757250,3
0.5351,su,2,1,5f564265f9d134032e757250,3
0.4994,su,2,1,5f564265f9d134032e757250,3
0.4692,su,2,1,5f564265f9d134032e757250,3
0.4349,su,2,1,5f564265f9d134032e757250,3
0.5847,ru,3,1,5f564265f9d134032e757250,3
0.4753,ru,3,1,5f564265f9d134032e757250,3
0.5177,ru,3,1,5f564265f9d134032e757250,3
0.5889,ru,3,1,5f564265f9d134032e757250,3
0.5018,ge,1,1,5f564265f9d134032e757250,3
0.579,ge,1,1,5f564265f9d134032e757250,3
0.4764,ge,1,1,5f564265f9d134032e757250,3
0.4669,ge,1,1,5f564265f9d134032e757250,3
0.4354,ko,2,1,5f564265f9d134032e757250,3
0.5349,ko,2,1,5f564265f9d134032e757250,3
0.5875,ko,2,1,5f564265f9d134032e757250,3
0.918,ko,2,1,5f564265f9d134032e757250,3
0.4844,pu,1,1,5f564265f9d134032e757250,3
0.7368,pu,1,1,5f564265f9d134032e757250,3
0.783,pu,1,1,5f564265f9d134032e757250,3
0.5418,pu,1,1,5f564265f9d134032e757250,3
0.3873,me,2,1,5f564265f9d134032e757250,3
0.4177,me,2,1,5f564265f9d134032e757250,3
0.4189,me,2,1,5f564265f9d134032e757250,3
0.3837,me,2,1,5f564265f9d134032e757250,3
0.6041,fe,3,1,5f564265f9d134032e757250,3
0.4518,re,3,2,5f564265f9d134032e757250,3
0.45,re,3,2,5f564265f9d134032e757250,3
0.5028,re,3,2,5f564265f9d134032e757250,3
0.4998,su,2,2,5f564265f9d134032e757250,3
0.7074,su,2,2,5f564265f9d134032e757250,3
0.4356,su,2,2,5f564265f9d134032e757250,3
0.6038,fu,1,2,5f564265f9d134032e757250,3
0.5852,fu,1,2,5f564265f9d134032e757250,3
0.9676,fu,1,2,5f564265f9d134032e757250,3
0.4684,ni,2,2,5f564265f9d134032e757250,3
0.5188,ni,2,2,5f564265f9d134032e757250,3
0.5654,ni,2,2,5f564265f9d134032e757250,3
0.504,ni,2,2,5f564265f9d134032e757250,3
0.453,ta,3,2,5f564265f9d134032e757250,3
0.4014,ta,3,2,5f564265f9d134032e757250,3
0.5591,ta,3,2,5f564265f9d134032e757250,3
0.708,ta,3,2,5f564265f9d134032e757250,3
0.0531,ti,1,2,5f564265f9d134032e757250,3
0.8851,ti,1,2,5f564265f9d134032e757250,3
0.637,ti,1,2,5f564265f9d134032e757250,3
0.6359,ti,1,2,5f564265f9d134032e757250,3
0.4528,me,2,2,5f564265f9d134032e757250,3
0.5124,me,2,2,5f564265f9d134032e757250,3
0.5502,me,2,2,5f564265f9d134032e757250,3
0.6662,me,2,2,5f564265f9d134032e757250,3
0.6085,pu,1,2,5f564265f9d134032e757250,3
0.4861,pu,1,2,5f564265f9d134032e757250,3
0.5515,pu,1,2,5f564265f9d134032e757250,3
0.5417,pu,1,2,5f564265f9d134032e757250,3
0.6018,ge,1,2,5f564265f9d134032e757250,3
0.5843,ge,1,2,5f564265f9d134032e757250,3
0.4201,ge,1,2,5f564265f9d134032e757250,3
0.7768,ru,3,2,5f564265f9d134032e757250,3
0.6121,ru,3,2,5f564265f9d134032e757250,3
0.629,ru,3,2,5f564265f9d134032e757250,3
0.5519,ru,3,2,5f564265f9d134032e757250,3
0.6217,ko,2,2,5f564265f9d134032e757250,3
0.6365,ko,2,2,5f564265f9d134032e757250,3
0.6201,ko,2,2,5f564265f9d134032e757250,3
0.6669,ko,2,2,5f564265f9d134032e757250,3
0.5522,fu,1,3,5f564265f9d134032e757250,3
0.4349,su,2,3,5f564265f9d134032e757250,3
0.4067,su,2,3,5f564265f9d134032e757250,3
0.4852,su,2,3,5f564265f9d134032e757250,3
0.6404,su,2,3,5f564265f9d134032e757250,3
0.4506,re,3,3,5f564265f9d134032e757250,3
0.4878,re,3,3,5f564265f9d134032e757250,3
0.4522,re,3,3,5f564265f9d134032e757250,3
0.4842,re,3,3,5f564265f9d134032e757250,3
0.5519,ni,2,3,5f564265f9d134032e757250,3
0.6021,ni,2,3,5f564265f9d134032e757250,3
0.6013,ni,2,3,5f564265f9d134032e757250,3
0.535,ni,2,3,5f564265f9d134032e757250,3
0.4678,fe,3,3,5f564265f9d134032e757250,3
0.5363,fe,3,3,5f564265f9d134032e757250,3
0.1676,fe,3,3,5f564265f9d134032e757250,3
0.5036,pu,1,3,5f564265f9d134032e757250,3
0.4998,pu,1,3,5f564265f9d134032e757250,3
0.4324,pu,1,3,5f564265f9d134032e757250,3
0.8,pu,1,3,5f564265f9d134032e757250,3
0.4612,ta,3,3,5f564265f9d134032e757250,3
0.5161,ta,3,3,5f564265f9d134032e757250,3
0.5526,ta,3,3,5f564265f9d134032e757250,3
0.4028,ta,3,3,5f564265f9d134032e757250,3
0.5688,ge,1,3,5f564265f9d134032e757250,3
0.5322,ge,1,3,5f564265f9d134032e757250,3
0.4481,ge,1,3,5f564265f9d134032e757250,3
0.4418,ko,2,3,5f564265f9d134032e757250,3
0.5152,ko,2,3,5f564265f9d134032e757250,3
0.5826,ko,2,3,5f564265f9d134032e757250,3
0.5333,ko,2,3,5f564265f9d134032e757250,3
0.5178,ru,3,3,5f564265f9d134032e757250,3
0.4223,ru,3,3,5f564265f9d134032e757250,3
0.4678,me,2,3,5f564265f9d134032e757250,3
0.4688,me,2,3,5f564265f9d134032e757250,3
0.4356,me,2,3,5f564265f9d134032e757250,3
0.5016,me,2,3,5f564265f9d134032e757250,3
0.498,ti,1,3,5f564265f9d134032e757250,3
0.0025,ti,1,3,5f564265f9d134032e757250,3
0.5528,ti,1,3,5f564265f9d134032e757250,3
0.4653,ru,2,1,5f607efeea3f070107273203,5
0.5821,ru,2,1,5f607efeea3f070107273203,5
0.8837,ru,2,1,5f607efeea3f070107273203,5
0.4829,ru,2,1,5f607efeea3f070107273203,5
0.504,ko,1,1,5f607efeea3f070107273203,5
0.5939,ko,1,1,5f607efeea3f070107273203,5
0.6061,ko,1,1,5f607efeea3f070107273203,5
0.5644,ko,1,1,5f607efeea3f070107273203,5
0.6997,ge,3,1,5f607efeea3f070107273203,5
0.7152,ge,3,1,5f607efeea3f070107273203,5
0.5158,su,1,1,5f607efeea3f070107273203,5
0.7328,su,1,1,5f607efeea3f070107273203,5
1.0151,su,1,1,5f607efeea3f070107273203,5
0.515,fu,3,1,5f607efeea3f070107273203,5
0.0505,fu,3,1,5f607efeea3f070107273203,5
0.3496,fu,3,1,5f607efeea3f070107273203,5
0.7386,pu,3,1,5f607efeea3f070107273203,5
0.47,pu,3,1,5f607efeea3f070107273203,5
0.3421,pu,3,1,5f607efeea3f070107273203,5
0.6314,me,1,1,5f607efeea3f070107273203,5
0.6264,me,1,1,5f607efeea3f070107273203,5
0.8535,me,1,1,5f607efeea3f070107273203,5
0.6833,me,1,1,5f607efeea3f070107273203,5
0.6261,ni,1,1,5f607efeea3f070107273203,5
0.5401,ni,1,1,5f607efeea3f070107273203,5
0.771,ni,1,1,5f607efeea3f070107273203,5
0.6819,ni,1,1,5f607efeea3f070107273203,5
0.7108,re,2,1,5f607efeea3f070107273203,5
0.6837,re,2,1,5f607efeea3f070107273203,5
0.723,re,2,1,5f607efeea3f070107273203,5
0.455,re,2,1,5f607efeea3f070107273203,5
0.6208,ti,3,1,5f607efeea3f070107273203,5
0.8081,ge,3,2,5f607efeea3f070107273203,5
0.508,ko,1,2,5f607efeea3f070107273203,5
0.5653,ko,1,2,5f607efeea3f070107273203,5
0.4992,ko,1,2,5f607efeea3f070107273203,5
0.4899,ru,2,2,5f607efeea3f070107273203,5
0.6085,ru,2,2,5f607efeea3f070107273203,5
0.5826,ru,2,2,5f607efeea3f070107273203,5
0.7031,fu,3,2,5f607efeea3f070107273203,5
0.8331,fu,3,2,5f607efeea3f070107273203,5
1.0002,fu,3,2,5f607efeea3f070107273203,5
0.549,fu,3,2,5f607efeea3f070107273203,5
0.7203,su,1,2,5f607efeea3f070107273203,5
0.8824,su,1,2,5f607efeea3f070107273203,5
0.8881,su,1,2,5f607efeea3f070107273203,5
0.5932,re,2,2,5f607efeea3f070107273203,5
0.51,re,2,2,5f607efeea3f070107273203,5
0.5336,re,2,2,5f607efeea3f070107273203,5
0.8392,re,2,2,5f607efeea3f070107273203,5
0.8156,ni,1,2,5f607efeea3f070107273203,5
0.532,ni,1,2,5f607efeea3f070107273203,5
0.4692,ni,1,2,5f607efeea3f070107273203,5
0.6873,ni,1,2,5f607efeea3f070107273203,5
0.6888,ti,3,2,5f607efeea3f070107273203,5
0.4328,ti,3,2,5f607efeea3f070107273203,5
0.7802,ti,3,2,5f607efeea3f070107273203,5
0.6818,me,1,2,5f607efeea3f070107273203,5
0.8001,me,1,2,5f607efeea3f070107273203,5
0.599,me,1,2,5f607efeea3f070107273203,5
0.7813,me,1,2,5f607efeea3f070107273203,5
0.1497,pu,3,2,5f607efeea3f070107273203,5
0.3869,pu,3,2,5f607efeea3f070107273203,5
0.5103,pu,3,2,5f607efeea3f070107273203,5
0.3833,pu,3,2,5f607efeea3f070107273203,5
0.8005,ko,1,3,5f607efeea3f070107273203,5
0.4862,ko,1,3,5f607efeea3f070107273203,5
0.7248,ko,1,3,5f607efeea3f070107273203,5
0.6082,ko,1,3,5f607efeea3f070107273203,5
0.8812,ge,3,3,5f607efeea3f070107273203,5
1.1649,ge,3,3,5f607efeea3f070107273203,5
0.6314,ge,3,3,5f607efeea3f070107273203,5
0.5489,ge,3,3,5f607efeea3f070107273203,5
0.8022,ru,2,3,5f607efeea3f070107273203,5
0.5247,ru,2,3,5f607efeea3f070107273203,5
0.9816,ru,2,3,5f607efeea3f070107273203,5
0.72,ru,2,3,5f607efeea3f070107273203,5
0.9256,ti,3,3,5f607efeea3f070107273203,5
0.5928,ti,3,3,5f607efeea3f070107273203,5
0.9742,ti,3,3,5f607efeea3f070107273203,5
0.9246,ni,1,3,5f607efeea3f070107273203,5
0.3877,ni,1,3,5f607efeea3f070107273203,5
0.5585,fu,3,3,5f607efeea3f070107273203,5
0.5004,fu,3,3,5f607efeea3f070107273203,5
0.7987,fu,3,3,5f607efeea3f070107273203,5
0.6044,me,1,3,5f607efeea3f070107273203,5
0.0541,me,1,3,5f607efeea3f070107273203,5
0.6081,me,1,3,5f607efeea3f070107273203,5
0.0339,ta,2,3,5f607efeea3f070107273203,5
0.9566,pu,3,3,5f607efeea3f070107273203,5
0.6413,pu,3,3,5f607efeea3f070107273203,5
0.5098,pu,3,3,5f607efeea3f070107273203,5
0.2236,pu,3,3,5f607efeea3f070107273203,5
0.596,re,2,3,5f607efeea3f070107273203,5
0.5223,re,2,3,5f607efeea3f070107273203,5
0.8981,re,2,3,5f607efeea3f070107273203,5
0.2003,re,2,3,5f607efeea3f070107273203,5
0.6866,su,1,3,5f607efeea3f070107273203,5
0.5566,su,1,3,5f607efeea3f070107273203,5
0.695,su,1,3,5f607efeea3f070107273203,5
0.4169,ge,3,1,5f6f7258aa7332501adb94f4,5
0.3911,ge,3,1,5f6f7258aa7332501adb94f4,5
0.9389,ge,3,1,5f6f7258aa7332501adb94f4,5
0.4047,ge,3,1,5f6f7258aa7332501adb94f4,5
0.475,fe,2,1,5f6f7258aa7332501adb94f4,5
0.4189,ko,1,1,5f6f7258aa7332501adb94f4,5
0.4351,ru,2,1,5f6f7258aa7332501adb94f4,5
0.441,ru,2,1,5f6f7258aa7332501adb94f4,5
0.3607,ru,2,1,5f6f7258aa7332501adb94f4,5
0.4255,fu,3,1,5f6f7258aa7332501adb94f4,5
0.4446,su,1,1,5f6f7258aa7332501adb94f4,5
0.8095,re,2,1,5f6f7258aa7332501adb94f4,5
0.6525,ni,1,1,5f6f7258aa7332501adb94f4,5
1.0366,ni,1,1,5f6f7258aa7332501adb94f4,5
0.5914,ti,3,1,5f6f7258aa7332501adb94f4,5
0.5114,ti,3,1,5f6f7258aa7332501adb94f4,5
0.5749,ti,3,1,5f6f7258aa7332501adb94f4,5
0.4711,ti,3,1,5f6f7258aa7332501adb94f4,5
0.3567,me,1,1,5f6f7258aa7332501adb94f4,5
0.3567,me,1,1,5f6f7258aa7332501adb94f4,5
0.4105,me,1,1,5f6f7258aa7332501adb94f4,5
0.4054,pu,3,1,5f6f7258aa7332501adb94f4,5
0.3974,pu,3,1,5f6f7258aa7332501adb94f4,5
0.3969,pu,3,1,5f6f7258aa7332501adb94f4,5
0.5148,ta,2,1,5f6f7258aa7332501adb94f4,5
0.4421,ta,2,1,5f6f7258aa7332501adb94f4,5
0.5087,ko,1,2,5f6f7258aa7332501adb94f4,5
0.3842,ko,1,2,5f6f7258aa7332501adb94f4,5
0.4673,ge,3,2,5f6f7258aa7332501adb94f4,5
0.395,ge,3,2,5f6f7258aa7332501adb94f4,5
0.6389,ge,3,2,5f6f7258aa7332501adb94f4,5
0.5448,ge,3,2,5f6f7258aa7332501adb94f4,5
0.5066,ru,2,2,5f6f7258aa7332501adb94f4,5
0.3157,ru,2,2,5f6f7258aa7332501adb94f4,5
0.6134,ti,3,2,5f6f7258aa7332501adb94f4,5
0.4753,ti,3,2,5f6f7258aa7332501adb94f4,5
0.4715,ti,3,2,5f6f7258aa7332501adb94f4,5
0.445,ti,3,2,5f6f7258aa7332501adb94f4,5
0.0436,ni,1,2,5f6f7258aa7332501adb94f4,5
0.3612,ni,1,2,5f6f7258aa7332501adb94f4,5
0.6516,fu,3,2,5f6f7258aa7332501adb94f4,5
0.8504,fu,3,2,5f6f7258aa7332501adb94f4,5
0.385,fu,3,2,5f6f7258aa7332501adb94f4,5
0.6114,fu,3,2,5f6f7258aa7332501adb94f4,5
0.5271,me,1,2,5f6f7258aa7332501adb94f4,5
0.4229,me,1,2,5f6f7258aa7332501adb94f4,5
0.3547,me,1,2,5f6f7258aa7332501adb94f4,5
0.5235,ta,2,2,5f6f7258aa7332501adb94f4,5
0.6096,ta,2,2,5f6f7258aa7332501adb94f4,5
0.4835,ta,2,2,5f6f7258aa7332501adb94f4,5
0.3354,pu,3,2,5f6f7258aa7332501adb94f4,5
0.4357,pu,3,2,5f6f7258aa7332501adb94f4,5
0.3373,pu,3,2,5f6f7258aa7332501adb94f4,5
0.9652,re,2,2,5f6f7258aa7332501adb94f4,5
0.3611,su,1,2,5f6f7258aa7332501adb94f4,5
0.4091,su,1,2,5f6f7258aa7332501adb94f4,5
0.3951,ru,2,3,5f6f7258aa7332501adb94f4,5
0.5386,ru,2,3,5f6f7258aa7332501adb94f4,5
0.4409,ru,2,3,5f6f7258aa7332501adb94f4,5
0.5447,ko,1,3,5f6f7258aa7332501adb94f4,5
0.9103,ko,1,3,5f6f7258aa7332501adb94f4,5
0.435,ge,3,3,5f6f7258aa7332501adb94f4,5
0.5193,ge,3,3,5f6f7258aa7332501adb94f4,5
0.4908,ge,3,3,5f6f7258aa7332501adb94f4,5
0.4837,su,1,3,5f6f7258aa7332501adb94f4,5
0.1179,su,1,3,5f6f7258aa7332501adb94f4,5
0.7116,su,1,3,5f6f7258aa7332501adb94f4,5
0.5746,fu,3,3,5f6f7258aa7332501adb94f4,5
0.5803,fu,3,3,5f6f7258aa7332501adb94f4,5
0.5783,fu,3,3,5f6f7258aa7332501adb94f4,5
0.6301,fu,3,3,5f6f7258aa7332501adb94f4,5
0.5409,pu,3,3,5f6f7258aa7332501adb94f4,5
0.4588,pu,3,3,5f6f7258aa7332501adb94f4,5
0.3428,pu,3,3,5f6f7258aa7332501adb94f4,5
0.5884,pu,3,3,5f6f7258aa7332501adb94f4,5
0.5609,me,1,3,5f6f7258aa7332501adb94f4,5
0.4926,me,1,3,5f6f7258aa7332501adb94f4,5
0.5066,me,1,3,5f6f7258aa7332501adb94f4,5
0.4404,me,1,3,5f6f7258aa7332501adb94f4,5
0.5848,ta,2,3,5f6f7258aa7332501adb94f4,5
0.6067,ta,2,3,5f6f7258aa7332501adb94f4,5
0.5108,ta,2,3,5f6f7258aa7332501adb94f4,5
0.5503,ta,2,3,5f6f7258aa7332501adb94f4,5
0.5423,ni,1,3,5f6f7258aa7332501adb94f4,5
0.4601,ni,1,3,5f6f7258aa7332501adb94f4,5
0.4941,ni,1,3,5f6f7258aa7332501adb94f4,5
0.4438,ni,1,3,5f6f7258aa7332501adb94f4,5
0.4638,re,2,3,5f6f7258aa7332501adb94f4,5
0.4337,re,2,3,5f6f7258aa7332501adb94f4,5
0.6334,re,2,3,5f6f7258aa7332501adb94f4,5
0.4749,ti,3,3,5f6f7258aa7332501adb94f4,5
0.3651,ti,3,3,5f6f7258aa7332501adb94f4,5
0.4027,ti,3,3,5f6f7258aa7332501adb94f4,5
0.5843,ta,1,1,6030cf35e7fec0f5c6d201c5,1
0.405,ta,1,1,6030cf35e7fec0f5c6d201c5,1
0.6371,ta,1,1,6030cf35e7fec0f5c6d201c5,1
0.5494,ta,1,1,6030cf35e7fec0f5c6d201c5,1
0.5868,ti,2,1,6030cf35e7fec0f5c6d201c5,1
0.6034,ti,2,1,6030cf35e7fec0f5c6d201c5,1
0.4715,ti,2,1,6030cf35e7fec0f5c6d201c5,1
0.6046,ti,2,1,6030cf35e7fec0f5c6d201c5,1
0.4849,me,3,1,6030cf35e7fec0f5c6d201c5,1
0.4837,me,3,1,6030cf35e7fec0f5c6d201c5,1
0.4372,me,3,1,6030cf35e7fec0f5c6d201c5,1
1.1048,me,3,1,6030cf35e7fec0f5c6d201c5,1
0.8375,pu,2,1,6030cf35e7fec0f5c6d201c5,1
0.5202,pu,2,1,6030cf35e7fec0f5c6d201c5,1
0.4226,pu,2,1,6030cf35e7fec0f5c6d201c5,1
0.5717,su,3,1,6030cf35e7fec0f5c6d201c5,1
0.4696,su,3,1,6030cf35e7fec0f5c6d201c5,1
0.5201,su,3,1,6030cf35e7fec0f5c6d201c5,1
0.4876,su,3,1,6030cf35e7fec0f5c6d201c5,1
0.4875,ru,1,1,6030cf35e7fec0f5c6d201c5,1
0.4734,ru,1,1,6030cf35e7fec0f5c6d201c5,1
0.5786,ru,1,1,6030cf35e7fec0f5c6d201c5,1
0.4185,ko,3,1,6030cf35e7fec0f5c6d201c5,1
0.4204,ko,3,1,6030cf35e7fec0f5c6d201c5,1
0.4048,ko,3,1,6030cf35e7fec0f5c6d201c5,1
0.555,re,1,1,6030cf35e7fec0f5c6d201c5,1
0.4825,re,1,1,6030cf35e7fec0f5c6d201c5,1
0.5927,re,1,1,6030cf35e7fec0f5c6d201c5,1
0.669,re,1,1,6030cf35e7fec0f5c6d201c5,1
0.5183,fu,2,1,6030cf35e7fec0f5c6d201c5,1
0.5536,fu,2,1,6030cf35e7fec0f5c6d201c5,1
0.6143,fu,2,1,6030cf35e7fec0f5c6d201c5,1
0.4687,ni,3,1,6030cf35e7fec0f5c6d201c5,1
0.504,ni,3,1,6030cf35e7fec0f5c6d201c5,1
0.4701,ni,3,1,6030cf35e7fec0f5c6d201c5,1
0.5078,ni,3,1,6030cf35e7fec0f5c6d201c5,1
0.5981,ge,2,1,6030cf35e7fec0f5c6d201c5,1
0.5144,ge,2,1,6030cf35e7fec0f5c6d201c5,1
0.8797,ge,2,1,6030cf35e7fec0f5c6d201c5,1
0.6822,ge,2,1,6030cf35e7fec0f5c6d201c5,1
0.5354,fe,1,1,6030cf35e7fec0f5c6d201c5,1
0.6711,fe,1,1,6030cf35e7fec0f5c6d201c5,1
0.5922,fe,1,1,6030cf35e7fec0f5c6d201c5,1
0.6018,fe,1,1,6030cf35e7fec0f5c6d201c5,1
0.8536,pu,2,2,6030cf35e7fec0f5c6d201c5,1
0.5047,pu,2,2,6030cf35e7fec0f5c6d201c5,1
0.5684,pu,2,2,6030cf35e7fec0f5c6d201c5,1
0.5192,ta,1,2,6030cf35e7fec0f5c6d201c5,1
0.4375,ta,1,2,6030cf35e7fec0f5c6d201c5,1
0.6494,ta,1,2,6030cf35e7fec0f5c6d201c5,1
0.572,ta,1,2,6030cf35e7fec0f5c6d201c5,1
0.4315,me,3,2,6030cf35e7fec0f5c6d201c5,1
0.5484,me,3,2,6030cf35e7fec0f5c6d201c5,1
0.5183,me,3,2,6030cf35e7fec0f5c6d201c5,1
0.5458,me,3,2,6030cf35e7fec0f5c6d201c5,1
0.8371,fe,1,2,6030cf35e7fec0f5c6d201c5,1
0.5682,fe,1,2,6030cf35e7fec0f5c6d201c5,1
0.5352,fe,1,2,6030cf35e7fec0f5c6d201c5,1
0.529,ko,3,2,6030cf35e7fec0f5c6d201c5,1
0.5167,ko,3,2,6030cf35e7fec0f5c6d201c5,1
0.6565,ko,3,2,6030cf35e7fec0f5c6d201c5,1
0.5391,ti,2,2,6030cf35e7fec0f5c6d201c5,1
0.4705,ti,2,2,6030cf35e7fec0f5c6d201c5,1
0.6035,ti,2,2,6030cf35e7fec0f5c6d201c5,1
0.6376,ti,2,2,6030cf35e7fec0f5c6d201c5,1
0.6004,ni,3,2,6030cf35e7fec0f5c6d201c5,1
0.4855,ni,3,2,6030cf35e7fec0f5c6d201c5,1
0.4163,ni,3,2,6030cf35e7fec0f5c6d201c5,1
0.5845,ni,3,2,6030cf35e7fec0f5c6d201c5,1
0.803,re,1,2,6030cf35e7fec0f5c6d201c5,1
0.4506,re,1,2,6030cf35e7fec0f5c6d201c5,1
0.4689,re,1,2,6030cf35e7fec0f5c6d201c5,1
0.5028,fu,2,2,6030cf35e7fec0f5c6d201c5,1
0.6368,fu,2,2,6030cf35e7fec0f5c6d201c5,1
0.6029,fu,2,2,6030cf35e7fec0f5c6d201c5,1
0.5535,fu,2,2,6030cf35e7fec0f5c6d201c5,1
0.6979,ru,1,2,6030cf35e7fec0f5c6d201c5,1
0.591,ru,1,2,6030cf35e7fec0f5c6d201c5,1
0.5309,ru,1,2,6030cf35e7fec0f5c6d201c5,1
0.5173,ru,1,2,6030cf35e7fec0f5c6d201c5,1
0.449,ge,2,2,6030cf35e7fec0f5c6d201c5,1
0.4347,ge,2,2,6030cf35e7fec0f5c6d201c5,1
0.5586,ge,2,2,6030cf35e7fec0f5c6d201c5,1
0.5719,ge,2,2,6030cf35e7fec0f5c6d201c5,1
0.5417,su,3,2,6030cf35e7fec0f5c6d201c5,1
0.4699,su,3,2,6030cf35e7fec0f5c6d201c5,1
0.4679,su,3,2,6030cf35e7fec0f5c6d201c5,1
0.5509,su,3,2,6030cf35e7fec0f5c6d201c5,1
0.2174,me,3,3,6030cf35e7fec0f5c6d201c5,1
0.5249,me,3,3,6030cf35e7fec0f5c6d201c5,1
0.5351,me,3,3,6030cf35e7fec0f5c6d201c5,1
0.5312,ti,2,3,6030cf35e7fec0f5c6d201c5,1
0.4512,ti,2,3,6030cf35e7fec0f5c6d201c5,1
0.8475,ti,2,3,6030cf35e7fec0f5c6d201c5,1
0.5736,ti,2,3,6030cf35e7fec0f5c6d201c5,1
0.7875,ta,1,3,6030cf35e7fec0f5c6d201c5,1
0.7168,ta,1,3,6030cf35e7fec0f5c6d201c5,1
1.0365,ta,1,3,6030cf35e7fec0f5c6d201c5,1
0.8055,ta,1,3,6030cf35e7fec0f5c6d201c5,1
0.4848,pu,2,3,6030cf35e7fec0f5c6d201c5,1
0.5865,pu,2,3,6030cf35e7fec0f5c6d201c5,1
0.7145,pu,2,3,6030cf35e7fec0f5c6d201c5,1
0.6213,pu,2,3,6030cf35e7fec0f5c6d201c5,1
0.5869,ko,3,3,6030cf35e7fec0f5c6d201c5,1
0.7874,ko,3,3,6030cf35e7fec0f5c6d201c5,1
0.4839,ko,3,3,6030cf35e7fec0f5c6d201c5,1
0.5361,ko,3,3,6030cf35e7fec0f5c6d201c5,1
0.7673,fe,1,3,6030cf35e7fec0f5c6d201c5,1
0.6516,fe,1,3,6030cf35e7fec0f5c6d201c5,1
0.8662,fe,1,3,6030cf35e7fec0f5c6d201c5,1
0.7907,fe,1,3,6030cf35e7fec0f5c6d201c5,1
0.4714,ge,2,3,6030cf35e7fec0f5c6d201c5,1
0.6497,ge,2,3,6030cf35e7fec0f5c6d201c5,1
0.4368,ge,2,3,6030cf35e7fec0f5c6d201c5,1
0.5851,ge,2,3,6030cf35e7fec0f5c6d201c5,1
1.0047,ru,1,3,6030cf35e7fec0f5c6d201c5,1
0.5553,ru,1,3,6030cf35e7fec0f5c6d201c5,1
0.4863,su,3,3,6030cf35e7fec0f5c6d201c5,1
0.7193,su,3,3,6030cf35e7fec0f5c6d201c5,1
0.6099,su,3,3,6030cf35e7fec0f5c6d201c5,1
0.8886,re,1,3,6030cf35e7fec0f5c6d201c5,1
0.6863,re,1,3,6030cf35e7fec0f5c6d201c5,1
0.8299,re,1,3,6030cf35e7fec0f5c6d201c5,1
0.9251,re,1,3,6030cf35e7fec0f5c6d201c5,1
0.5182,ni,3,3,6030cf35e7fec0f5c6d201c5,1
0.6847,ni,3,3,6030cf35e7fec0f5c6d201c5,1
0.4499,ni,3,3,6030cf35e7fec0f5c6d201c5,1
0.6173,ni,3,3,6030cf35e7fec0f5c6d201c5,1
0.5503,fu,2,3,6030cf35e7fec0f5c6d201c5,1
0.6244,fu,2,3,6030cf35e7fec0f5c6d201c5,1
0.4995,fu,2,3,6030cf35e7fec0f5c6d201c5,1
0.5005,ni,2,1,60381c56a3d28f19c7093147,3
0.4504,ni,2,1,60381c56a3d28f19c7093147,3
0.4839,ni,2,1,60381c56a3d28f19c7093147,3
0.4776,ni,2,1,60381c56a3d28f19c7093147,3
0.6525,fu,1,1,60381c56a3d28f19c7093147,3
0.5348,fu,1,1,60381c56a3d28f19c7093147,3
0.54,fu,1,1,60381c56a3d28f19c7093147,3
0.4197,re,3,1,60381c56a3d28f19c7093147,3
0.0945,re,3,1,60381c56a3d28f19c7093147,3
0.1172,re,3,1,60381c56a3d28f19c7093147,3
