Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
space,8.0162,space,6.3247,space,7.1446,space,12.6394,1,1,8.1031,0,0,0,0,1,Headphone/t1_1.wav,1,60a8bc1ed3a5087a7538ba3d,2021-07-08_19h03.49.206,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2,1,2.0636,0,1,1,3,1,Headphone/t2_2.wav,2,60a8bc1ed3a5087a7538ba3d,2021-07-08_19h03.49.206,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2,1,1.6276,0,2,2,2,1,Headphone/t2_1.wav,2,60a8bc1ed3a5087a7538ba3d,2021-07-08_19h03.49.206,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3,1,1.0105,0,3,3,5,1,Headphone/t3_2.wav,3,60a8bc1ed3a5087a7538ba3d,2021-07-08_19h03.49.206,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1,1,0.7158,0,4,4,1,1,Headphone/t1_2.wav,1,60a8bc1ed3a5087a7538ba3d,2021-07-08_19h03.49.206,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3,1,0.6971,0,5,5,4,1,Headphone/t3_1.wav,3,60a8bc1ed3a5087a7538ba3d,2021-07-08_19h03.49.206,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2,60a8bc1ed3a5087a7538ba3d,2021-07-08_19h03.49.206,Agingstudy,2020.2.10,Win32,60,space,25.9925,space,9.3515,1,space,6.811,1,0,9.6382,0,0,0,0,1,Training/FO_YI_LAY.wav,NEW,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1,60a8bc1ed3a5087a7538ba3d,2021-07-08_19h03.49.206,Agingstudy,2020.2.10,Win32,60,,,,,,,,1,1,11.6178,0,1,1,1,1,Training/FO_YI_LAY.wav,OLD,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2,60a8bc1ed3a5087a7538ba3d,2021-07-08_19h03.49.206,Agingstudy,2020.2.10,Win32,60,,,,,,,,2,1,3.7503,0,2,2,2,1,Training/YO_BU_JAY.wav,NEW,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2,60a8bc1ed3a5087a7538ba3d,2021-07-08_19h03.49.206,Agingstudy,2020.2.10,Win32,60,,,,,,,,2,1,2.6699,0,3,3,3,1,Training/JAY_YO_BU.wav,SIMILAR,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1,60a8bc1ed3a5087a7538ba3d,2021-07-08_19h03.49.206,Agingstudy,2020.2.10,Win32,60,,,,,,,,1,1,4.5451,0,4,4,4,1,Training/FO_YI_LAY.wav,OLD,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/CHU_LA_PAY.wav,,60a8bc1ed3a5087a7538ba3d,2021-07-08_19h03.49.206,Agingstudy,2020.2.10,Win32,60,,,,,D,,,,,,,,,,,,,space,4.7723,2,1,3.2987,0,0,0,0,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/FI_GU_CHA.wav,,60a8bc1ed3a5087a7538ba3d,2021-07-08_19h03.49.206,Agingstudy,2020.2.10,Win32,60,,,,,D,,,,,,,,,,,,,,,2,1,2.9595,0,1,1,1,1,2,NEW,NEW,,,,,,,,
