Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/DA_CHU_VAI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,3.0773,0,3,3,3,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAY_PU_MO.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,1,0,1.9041,0,4,4,4,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,1,0,3.1919,0,5,5,5,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAI_ZO_FU.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,3.7397,0,6,6,6,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/HO_NAY_VA.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,2.1178,0,7,7,7,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,0,7.3409,0,8,8,8,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAY_MO_PU.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,1,0,2.622,0,9,9,9,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/TAI_SA_GI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,3.541,0,10,10,10,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,1,1,1.5956,0,11,11,11,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,60dc3437a927158774f209e1,2021-07-15_10h26.49.692,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efff2c645321a9e0216dd1,,,,,B,,,,,,,,,,,,,,,2,1,3.3762,0,12,12,12,1,2,NEW,NEW,,,,,,,,
