Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
space,3.8588,space,7.7401,space,14.7187,space,5.3807,1,1,0.2846,0,0,0,1,1,Headphone/t1_2.wav,1,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1,1,0.9887,0,1,1,0,1,Headphone/t1_1.wav,1,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2,1,0.0609,0,2,2,3,1,Headphone/t2_2.wav,2,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3,1,2.888,0,3,3,5,1,Headphone/t3_2.wav,3,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3,1,0.3847,0,4,4,4,1,Headphone/t3_1.wav,3,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2,1,0.4843,0,5,5,2,1,Headphone/t2_1.wav,2,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,space,8.6797,space,2.3781,1,space,3.0408,2,1,4.2513,0,0,0,0,1,Training/FO_YI_LAY.wav,NEW,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,,,,2,0,1.9619,0,1,1,1,1,Training/FO_YI_LAY.wav,OLD,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,,,,2,1,3.6492,0,2,2,2,1,Training/YO_BU_JAY.wav,NEW,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,,,,2,1,1.339,0,3,3,3,1,Training/JAY_YO_BU.wav,SIMILAR,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,,,,2,0,1.2506,0,4,4,4,1,Training/FO_YI_LAY.wav,OLD,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/HO_NAY_VA.wav,,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,E,,,,,,,,,,,,,space,3.7976,2,1,1.2188,0,0,0,0,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LU_HAI_BO.wav,,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,E,,,,,,,,,,,,,,,2,1,1.3974,0,1,1,1,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,E,,,,,,,,,,,,,,,2,1,0.6801,0,2,2,2,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/BA_KAY_LI.wav,,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,E,,,,,,,,,,,,,,,1,0,1.1167,0,3,3,3,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DA_CHU_VAI.wav,,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,E,,,,,,,,,,,,,,,2,1,0.351,0,4,4,4,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/CHU_LA_PAY.wav,,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,E,,,,,,,,,,,,,,,2,1,0.4137,0,5,5,5,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,E,,,,,,,,,,,,,,,1,0,0.7617,0,6,6,6,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/WAI_VU_NA.wav,,57698d52688a5c00018d958d,2021-07-15_07h03.53.212,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efcfaceb008a41ca799eae,,,,,E,,,,,,,,,,,,,,,2,1,1.2131,0,7,7,7,1,2,NEW,NEW,,,,,,,,
