Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,4.7355,0,3,3,3,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,5.3771,0,4,4,4,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DA_CHU_VAI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,6.5677,0,5,5,5,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/ZO_RAI_FU.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,6.561,0,6,6,6,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/BA_KAY_LI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,4.6213,0,7,7,7,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VAI_HO_LA.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,4.1278,0,8,8,8,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,6.438,0,9,9,9,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,5.5596,0,10,10,10,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NO_WA_BAY.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,7.8447,0,11,11,11,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,2.303,0,12,12,12,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/WAI_VU_NA.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,5.7738,0,13,13,13,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAY_LI_BA.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,7.9546,0,14,14,14,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/FU_RAI_ZO.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,7.3587,0,15,15,15,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,7.5245,0,16,16,16,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,0,13.5232,0,17,17,17,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,1.6567,0,18,18,18,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/WAI_NA_VU.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,0,7.001,0,19,19,19,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,5.2596,0,20,20,20,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAY_BA_LI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,9.1424,0,21,21,21,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,7.2353,0,22,22,22,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/FU_ZO_RAI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,15.1359,0,23,23,23,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,4.9302,0,24,24,24,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,1.9067,0,25,25,25,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VU_NA_WAI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,9.0558,0,26,26,26,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAI_FU_ZO.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,10.6886,0,27,27,27,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,1.2635,0,28,28,28,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LI_BA_KAY.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,13.0955,0,29,29,29,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,0,20.9593,0,30,30,30,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,2.5173,0,31,31,31,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VU_WAI_NA.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,10.0425,0,32,32,32,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,1.8175,0,33,33,33,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/ZO_FU_RAI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,7.5346,0,34,34,34,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/BA_LI_KAY.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,12.3013,0,35,35,35,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,3.2105,0,36,36,36,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,9.5248,0,37,37,37,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,5.8022,0,38,38,38,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,9.9981,0,39,39,39,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NA_VU_WAI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,10.1778,0,40,40,40,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,0,9.0306,0,41,41,41,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,5.8247,0,42,42,42,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NA_WAI_VU.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,11.9722,0,43,43,43,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,1.5287,0,44,44,44,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/SI_VAI_CHU.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,2.3739,0,45,45,45,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,1.8353,0,46,46,46,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,1.0693,0,47,47,47,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LI_KAY_BA.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,2,1,12.8932,0,48,48,48,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5ec79cbd44972a1fceed2719,2021-07-15_06h30.13.886,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efc7cb0c55779792374d1a,,,,,D,,,,,,,,,,,,,,,1,1,6.3716,0,49,49,49,1,1,OLD,OLD,,,,,,,,
