Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/BA_KAY_LI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,1,1.6009,0,3,3,3,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DA_CHU_VAI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,1,0.5922,0,4,4,4,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/CHU_LA_PAY.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,0,2.0124,0,5,5,5,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,1,1.422,0,6,6,6,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/WAI_VU_NA.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,1,0.7512,0,7,7,7,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VAI_HO_LA.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,1,1.6515,0,8,8,8,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAY_LI_BA.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,1,1.0837,0,9,9,9,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,1.3602,0,10,10,10,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LA_ZAY_CHAI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,0,1.4909,0,11,11,11,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,0.7789,0,12,12,12,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/WAI_NA_VU.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,0,1.1007,0,13,13,13,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,1,1.3704,0,14,14,14,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAY_BA_LI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,0,0.9577,0,15,15,15,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,0,3.0681,0,16,16,16,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VU_NA_WAI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,1,0.9365,0,17,17,17,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,0.7678,0,18,18,18,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LI_BA_KAY.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,0,1.0556,0,19,19,19,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAY_MO_PU.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,0,1.7684,0,20,20,20,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,1.155,0,21,21,21,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NU_CHAY_SO.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,1,0.5745,0,22,22,22,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VU_WAI_NA.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,0,1.7061,0,23,23,23,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,1.5595,0,24,24,24,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,0.6346,0,25,25,25,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,1,0.7078,0,26,26,26,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/TAI_SA_GI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,1,0.5068,0,27,27,27,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/BA_LI_KAY.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,1,0.4512,0,28,28,28,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,1,0.5934,0,29,29,29,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/MO_DAY_PU.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,1,1.4147,0,30,30,30,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,0.7577,0,31,31,31,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NA_VU_WAI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,0,0.3536,0,32,32,32,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,0.7521,0,33,33,33,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,1,0.3943,0,34,34,34,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,2,0,0.6688,0,35,35,35,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GI_SA_TAI.wav,,5b100cb0a3553300017541c8,2021-07-15_05h44.14.232,Agingstudy_mst,2020.2.10,Win32,60,60e99bd7bc9be7be49ca9171,60efbd0aed443d0c7ca94121,,,,,E,,,,,,,,,,,,,,,1,0,2.0451,0,36,36,36,1,2,NEW,SIMILAR,,,,,,,,
