HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,SoundFile,Type,Correct,Welcome0Mssg.started,Welcome0Mssg.stopped,Welcome0Continue.keys,Welcome0Continue.rt,Welcome0Continue.started,Welcome0Continue.stopped,SoundCheckTxt.started,SoundCheckTxt.stopped,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckBegin.started,SoundCheckBegin.stopped,VolumeAdjust.started,VolumeAdjust.stopped,SoundCheckEndTxt.started,SoundCheckEndTxt.stopped,SoundCheckEndKey.keys,SoundCheckEndKey.rt,SoundCheckEndKey.started,SoundCheckEndKey.stopped,HeadphoneCheckTxt.started,HeadphoneCheckTxt.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,MSTWelcomeTxt.started,MSTWelcomeTxt.stopped,WelcomeP2Continue.started,WelcomeP2Continue.stopped,ContinueKey8.keys,ContinueKey8.rt,ContinueKey8.started,ContinueKey8.stopped,MSTWelcome2Txt.started,MSTWelcome2Txt.stopped,MSTWelcomeCont.started,MSTWelcomeCont.stopped,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,MSTWelcomeContKey.started,MSTWelcomeContKey.stopped,MSTTrainIntroTxt.started,MSTTrainIntroTxt.stopped,MSTTrainIntroCont.started,MSTTrainIntroCont.stopped,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainIntroKey.started,MSTTrainIntroKey.stopped,PauseTxt2.started,PauseTxt2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,11.896130800014362,None,space,9.377482500043698,11.896130800014362,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Jul_02_1615,AL,2020.2.10,60.14509402335337,
,,,,,,,,,,,,,,,,,,,,,21.301883500011172,None,space,1.368590200028848,21.301883500011172,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Jul_02_1615,AL,2020.2.10,60.14509402335337,
,,,,,,,,,,,,,,,,,,,,,,,,,,,22.71810739998473,None,22.718982200021856,None,space,5.318653599999379,22.718982200021856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Jul_02_1615,AL,2020.2.10,60.14509402335337,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.068332299997564,None,28.068332299997564,None,space,1.3438829999649897,28.068332299997564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021_Jul_02_1615,AL,2020.2.10,60.14509402335337,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.50490030000219,None,29.50490030000219,None,space,23.43326810002327,29.50490030000219,None,52.96795620000921,None,52.96795620000921,None,space,7.827463300025556,52.96795620000921,None,60.81754259997979,None,60.81754259997979,None,space,5.7427510999841616,60.81754259997979,None,66.59059789997991,None,,,,,,
