Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,RepeatAgainKey.keys,RepeatAgainKey.rt,RepeatAgainLoop.thisRepN,RepeatAgainLoop.thisTrialN,RepeatAgainLoop.thisN,RepeatAgainLoop.thisIndex,RepeatAgainLoop.ran,Headphone_retest.thisRepN,Headphone_retest.thisTrialN,Headphone_retest.thisN,Headphone_retest.thisIndex,Headphone_retest.ran,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/WAI_VU_NA.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,7.0842,0,7,7,7,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VAI_HO_LA.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,0,5.0677,0,8,8,8,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAY_LI_BA.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,7.518,0,9,9,9,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,0,2.4568,0,10,10,10,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LA_ZAY_CHAI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,4.6133,0,11,11,11,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,1,11.6696,0,12,12,12,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/WAI_NA_VU.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,0,6.368,0,13,13,13,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,11.3202,0,14,14,14,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAY_BA_LI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,15.0458,0,15,15,15,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,1,5.5173,0,16,16,16,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VU_NA_WAI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,6.3506,0,17,17,17,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,1,7.0171,0,18,18,18,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/LI_BA_KAY.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,11.0441,0,19,19,19,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAY_MO_PU.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,0,4.3052,0,20,20,20,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,0,4.2511,0,21,21,21,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NU_CHAY_SO.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,2.3508,0,22,22,22,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VU_WAI_NA.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,5.2338,0,23,23,23,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,0,4.5757,0,24,24,24,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,1,1.5063,0,25,25,25,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,1.77,0,26,26,26,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/TAI_SA_GI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,5.7232,0,27,27,27,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/BA_LI_KAY.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,3.6006,0,28,28,28,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,6.2382,0,29,29,29,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/MO_DAY_PU.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,11.1151,0,30,30,30,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,1,1,1.484,0,31,31,31,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/NA_VU_WAI.wav,,596c1af50e679d0001faca67,2021-07-19_20h20.16.629,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,E,,,,,,,,,,,,,,,2,1,7.1002,0,32,32,32,1,2,NEW,SIMILAR,,,,,,,,
