Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,RepeatAgainKey.keys,RepeatAgainKey.rt,RepeatAgainLoop.thisRepN,RepeatAgainLoop.thisTrialN,RepeatAgainLoop.thisN,RepeatAgainLoop.thisIndex,RepeatAgainLoop.ran,Headphone_retest.thisRepN,Headphone_retest.thisTrialN,Headphone_retest.thisN,Headphone_retest.thisIndex,Headphone_retest.ran,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/DA_CHU_VAI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,2,1,0.6193,0,17,17,17,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,1,0.2322,0,18,18,18,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,1,0.5239,0,19,19,19,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/WAI_NA_VU.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,0,0.8254,0,20,20,20,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,2,0,0.9557,0,21,21,21,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/SA_TAI_GI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,0,0.5845,0,22,22,22,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,1,0.5211,0,23,23,23,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VU_NA_WAI.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,0,0.3347,0,24,24,24,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,1,0.3373,0,25,25,25,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/WAI_RO_JU.wav,,6090f952525df6a9a07b6921,2021-11-01_08h17.59.572,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,1,0,1.1193,0,26,26,26,1,2,NEW,NEW,,,,,,,,
