Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
space,43.0941,space,7.2994,space,25.4215,space,18.7932,3,1,4.2452,0,0,0,4,1,Headphone/t3_1.wav,3,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2,1,2.0538,0,1,1,3,1,Headphone/t2_2.wav,2,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3,1,1.5961,0,2,2,5,1,Headphone/t3_2.wav,3,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2,1,0.6531,0,3,3,2,1,Headphone/t2_1.wav,2,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1,1,1.5872,0,4,4,0,1,Headphone/t1_1.wav,1,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1,1,0.6463,0,5,5,1,1,Headphone/t1_2.wav,1,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,space,30.7038,space,11.4695,1,space,7.1095,2,1,12.4961,0,0,0,0,1,Training/FO_YI_LAY.wav,NEW,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,,,,1,1,5.7565,0,1,1,1,1,Training/FO_YI_LAY.wav,OLD,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,,,,2,1,6.3856,0,2,2,2,1,Training/YO_BU_JAY.wav,NEW,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,,,,2,1,2.387,0,3,3,3,1,Training/JAY_YO_BU.wav,SIMILAR,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,,,,1,1,6.2817,0,4,4,4,1,Training/FO_YI_LAY.wav,OLD,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/SI_VAI_CHU.wav,,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,space,27.7486,2,1,8.8123,0,0,0,0,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/HO_NAY_VA.wav,,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,7.2277,0,1,1,1,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,4.3939,0,2,2,2,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/PAI_LU_WA.wav,,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,4.5377,0,3,3,3,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/WAI_VU_NA.wav,,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,1.5634,0,4,4,4,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/VAI_HO_LA.wav,,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,0,3.5137,0,5,5,5,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/GU_CHAI_PI.wav,,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,0.6029,0,6,6,6,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,2,1,0.6424,0,7,7,7,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,1,2.2898,0,8,8,8,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/BA_KAY_LI.wav,,5ca0b040a8b73d00010a27db,2021-08-01_23h05.40.317,Agingstudy,2020.2.10,Win32,60,,,,,F,,,,,,,,,,,,,,,1,0,2.7106,0,9,9,9,1,2,NEW,NEW,,,,,,,,
