Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
space,6.273,space,10.683,space,16.628,space,17.644,3,1,2.636,0,0,0,5,1,Headphone/t3_2.wav,3,60fcf9c584faf42e6e05f029,2021-08-05_23h26.20.976,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2,1,1.553,0,1,1,2,1,Headphone/t2_1.wav,2,60fcf9c584faf42e6e05f029,2021-08-05_23h26.20.976,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1,1,1.286,0,2,2,1,1,Headphone/t1_2.wav,1,60fcf9c584faf42e6e05f029,2021-08-05_23h26.20.976,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2,1,0.887,0,3,3,3,1,Headphone/t2_2.wav,2,60fcf9c584faf42e6e05f029,2021-08-05_23h26.20.976,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1,1,1.846,0,4,4,0,1,Headphone/t1_1.wav,1,60fcf9c584faf42e6e05f029,2021-08-05_23h26.20.976,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3,1,0.892,0,5,5,4,1,Headphone/t3_1.wav,3,60fcf9c584faf42e6e05f029,2021-08-05_23h26.20.976,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2,60fcf9c584faf42e6e05f029,2021-08-05_23h26.20.976,Agingstudy,2020.2.10,Win32,60,space,25.832,space,7.332,1,space,35.113,2,1,9.695,0,0,0,0,1,Training/FO_YI_LAY.wav,NEW,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1,60fcf9c584faf42e6e05f029,2021-08-05_23h26.20.976,Agingstudy,2020.2.10,Win32,60,,,,,,,,1,1,4.431,0,1,1,1,1,Training/FO_YI_LAY.wav,OLD,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2,60fcf9c584faf42e6e05f029,2021-08-05_23h26.20.976,Agingstudy,2020.2.10,Win32,60,,,,,,,,2,1,1.285,0,2,2,2,1,Training/YO_BU_JAY.wav,NEW,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2,60fcf9c584faf42e6e05f029,2021-08-05_23h26.20.976,Agingstudy,2020.2.10,Win32,60,,,,,,,,2,1,1.379,0,3,3,3,1,Training/JAY_YO_BU.wav,SIMILAR,,,,,,,,,,,,,,,,,,,,,
