Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
space,37.948,space,9.667,space,23.003,space,17.901,3,1,3.679,0,0,0,4,1,Headphone/t3_1.wav,3,5eac0b9a3617310432c834a1,2021-11-02_06h09.11.359,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2,1,4.878,0,1,1,3,1,Headphone/t2_2.wav,2,5eac0b9a3617310432c834a1,2021-11-02_06h09.11.359,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1,1,1.66,0,2,2,0,1,Headphone/t1_1.wav,1,5eac0b9a3617310432c834a1,2021-11-02_06h09.11.359,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3,1,1.249,0,3,3,5,1,Headphone/t3_2.wav,3,5eac0b9a3617310432c834a1,2021-11-02_06h09.11.359,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2,1,0.817,0,4,4,2,1,Headphone/t2_1.wav,2,5eac0b9a3617310432c834a1,2021-11-02_06h09.11.359,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1,1,1.152,0,5,5,1,1,Headphone/t1_2.wav,1,5eac0b9a3617310432c834a1,2021-11-02_06h09.11.359,Agingstudy,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2,5eac0b9a3617310432c834a1,2021-11-02_06h09.11.359,Agingstudy,2020.2.10,Win32,60,space,35.713,space,19.956,1,space,12.88,2,1,5.251,0,0,0,0,1,Training/FO_YI_LAY.wav,NEW,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1,5eac0b9a3617310432c834a1,2021-11-02_06h09.11.359,Agingstudy,2020.2.10,Win32,60,,,,,,,,1,1,2.654,0,1,1,1,1,Training/FO_YI_LAY.wav,OLD,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2,5eac0b9a3617310432c834a1,2021-11-02_06h09.11.359,Agingstudy,2020.2.10,Win32,60,,,,,,,,2,1,4.267,0,2,2,2,1,Training/YO_BU_JAY.wav,NEW,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2,5eac0b9a3617310432c834a1,2021-11-02_06h09.11.359,Agingstudy,2020.2.10,Win32,60,,,,,,,,2,1,2.123,0,3,3,3,1,Training/JAY_YO_BU.wav,SIMILAR,,,,,,,,,,,,,,,,,,,,,
