VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,Type,StartTast.keys,StartTast.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,WordCorrect,Correct_type,WordType,Condition,WordTask.thisRepN,WordTask.thisTrialN,WordTask.thisN,WordTask.thisIndex,WordTask.ran,ExitKey.keys,ExitKey.rt,Feedbackbox.text
,,,,,,,,,,,,TestWords/NA_VU_WAI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,1.819,0,26,26,26,1,2,NEW,SIMILAR,F,,,,,,,,
,,,,,,,,,,,,TestWords/KAY_BA_LI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,1.156,0,27,27,27,1,2,NEW,SIMILAR,F,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.646,0,28,28,28,1,1,OLD,OLD,F,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.7635,0,29,29,29,1,1,OLD,OLD,F,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.6763,0,30,30,30,1,1,OLD,OLD,F,,,,,,,,
,,,,,,,,,,,,TestWords/NU_CHAY_SO.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.7677,0,31,31,31,1,2,NEW,NEW,F,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,3.8864,0,32,32,32,1,1,OLD,OLD,F,,,,,,,,
,,,,,,,,,,,,TestWords/NA_WAI_VU.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,1.4845,0,33,33,33,1,2,NEW,SIMILAR,F,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,0,5.7909,0,34,34,34,1,2,NEW,NEW,F,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.4009,0,35,35,35,1,1,OLD,OLD,F,,,,,,,,
,,,,,,,,,,,,TestWords/LI_BA_KAY.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.4382,0,36,36,36,1,2,NEW,SIMILAR,F,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.5394,0,37,37,37,1,1,OLD,OLD,F,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.2126,0,38,38,38,1,1,OLD,OLD,F,,,,,,,,
,,,,,,,,,,,,TestWords/TAI_SA_GI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.6595,0,39,39,39,1,2,NEW,NEW,F,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.3284,0,40,40,40,1,1,OLD,OLD,F,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,0,0.3699,0,41,41,41,1,1,OLD,OLD,F,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.675,0,42,42,42,1,1,OLD,OLD,F,,,,,,,,
,,,,,,,,,,,,TestWords/GI_SA_TAI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.2017,0,43,43,43,1,2,NEW,SIMILAR,F,,,,,,,,
,,,,,,,,,,,,TestWords/BA_LI_KAY.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.99,0,44,44,44,1,2,NEW,SIMILAR,F,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.854,0,45,45,45,1,1,OLD,OLD,F,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.0673,0,46,46,46,1,1,OLD,OLD,F,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.5191,0,47,47,47,1,1,OLD,OLD,F,,,,,,,,
,,,,,,,,,,,,TestWords/LU_HAI_BO.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,0.6962,0,48,48,48,1,2,NEW,NEW,F,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,2.6347,0,49,49,49,1,1,OLD,OLD,F,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.8353,0,50,50,50,1,1,OLD,OLD,F,,,,,,,,
,,,,,,,,,,,,TestWords/GI_TAI_SA.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,5.0795,0,51,51,51,1,2,NEW,SIMILAR,F,,,,,,,,
,,,,,,,,,,,,TestWords/LI_KAY_BA.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,2,1,1.3215,0,52,52,52,1,2,NEW,SIMILAR,F,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5bb8b36656161d0001002ee4,2021-06-17_20h31.51.499,Combined_MST,2020.2.10,Win32,60,,,,,,,,,,,,,,,,1,1,0.3738,0,53,53,53,1,1,OLD,OLD,F,,,,,,,,
