Welcome0Continue.keys,Welcome0Continue.rt,SoundCheckBegin.keys,SoundCheckBegin.rt,SoundCheckEndKey.keys,SoundCheckEndKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,HeadphoneLoop.thisRepN,HeadphoneLoop.thisTrialN,HeadphoneLoop.thisN,HeadphoneLoop.thisIndex,HeadphoneLoop.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,ContinueKey8.keys,ContinueKey8.rt,MSTWelcomeContKey.keys,MSTWelcomeContKey.rt,Condition,MSTTrainIntroKey.keys,MSTTrainIntroKey.rt,MSTTrainKeys.keys,MSTTrainKeys.corr,MSTTrainKeys.rt,MSTTrainLoop.thisRepN,MSTTrainLoop.thisTrialN,MSTTrainLoop.thisN,MSTTrainLoop.thisIndex,MSTTrainLoop.ran,SoundFile,Type,MSTTestBeginKey.keys,MSTTestBeginKey.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,MSTPlayLoop.thisRepN,MSTPlayLoop.thisTrialN,MSTPlayLoop.thisN,MSTPlayLoop.thisIndex,MSTPlayLoop.ran,WordCorrect,Correct_type,WordType,MSTLoop.thisRepN,MSTLoop.thisTrialN,MSTLoop.thisN,MSTLoop.thisIndex,MSTLoop.ran,EndAllKey.keys,EndAllKey.rt,FeedbackResp.text
,,,,,,,,,,,,,,,,TestWords/DAY_PU_MO.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,2,1,0.6256,0,14,14,14,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,1,0.8813,0,15,15,15,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/SA_TAI_GI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,2,1,0.4108,0,16,16,16,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,2,1,0.1782,0,17,17,17,1,2,NEW,NEW,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,1,0.6471,0,18,18,18,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAY_MO_PU.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,0,0.244,0,19,19,19,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,1,0.2766,0,20,20,20,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/SA_GI_TAI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,2,1,2.5302,0,21,21,21,1,2,NEW,SIMILAR,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,1,0.671,0,22,22,22,1,1,OLD,OLD,,,,,,,,
,,,,,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,60e1b6d0e91e5cc07b01ef19,2021-07-11_13h16.52.076,Agingstudy_mst,2020.2.10,Win32,60,60e8550594adb1982c6cb1b5,60eb274f0469122ba986d2a8,,,,,C,,,,,,,,,,,,,,,1,1,0.5509,0,23,23,23,1,1,OLD,OLD,,,,,,,,
